year,GDPperCapita,country,continent,LifeExpectancy,pop
1992,-0.5320883659248296,97,2,0.1055933710206912,0.8524127802062949
1997,-0.524221850946641,97,2,0.18148402159754018,0.9984629615918228
2002,-0.5198216633542165,97,2,0.3202554969380646,1.166551509026227
2007,-0.46774069252488176,97,2,0.4652995668670839,1.3160622979001078
1952,-0.4804827352633972,98,1,-0.33170714306856125,-0.27006512811510197
1957,-0.43163017469292403,98,1,-0.021174991218392676,-0.2689021224764795
1962,-0.3733080072437745,98,1,0.18140658215817623,-0.2674678091607642
1967,-0.28355578767316497,98,1,0.35595507848492924,-0.2656797490033367
1972,-0.18783965027918212,98,1,0.5220626759209918,-0.26369252132704313
1977,-0.1890916104789403,98,1,0.712950893953577,-0.26158750995458524
1982,-0.020876167814423058,98,1,0.8516449298547369,-0.2597357335288807
1987,-0.018321253264511946,98,1,0.9330337806264397,-0.257687861383106
1992,-0.0605388703262715,98,1,1.0057494141893601,-0.25550784535293064
1997,-0.01031348045606514,98,1,1.104562138817992,-0.2531565624058366
2002,0.014278144220343219,98,1,1.1799881527586566,-0.25074111090107226
2007,0.2632139958120185,98,1,1.2438756902340657,-0.24837320631877555
1952,-0.5340692518991419,99,1,0.24583619570913398,-0.26426266979804414
1957,-0.5245461489830443,99,1,0.2881955690413139,-0.26223654523392925
1962,-0.5142085567708456,99,1,0.378412515900528,-0.25998535958318353
1967,-0.4988502719449713,99,1,0.42410178512536495,-0.25736422947682913
1972,-0.47612357202227706,99,1,0.4910094607359752,-0.2542913093800754
1977,-0.4025499968499601,99,1,0.5326718791138778,-0.25080123712229024
1982,-0.30004616902152204,99,1,0.5730178270225906,-0.2472022856157708
1987,-0.3263921311889921,99,1,0.6120473044621134,-0.24230179599854818
1992,-0.3063470607368216,99,1,0.6776385096035327,-0.2366723666425036
1997,-0.30117289016539744,99,1,0.7686298508563885,-0.230357483288261
2002,-0.3482298809694928,99,1,0.8735602911947864,-0.22347544788024779
2007,-0.308739111726349,99,1,0.9507674122408258,-0.21610071855983126
1952,-0.3507820803301454,100,1,-1.205920974050246,-0.2032994870578178
1957,-0.30139041003804556,100,1,-1.0230864577115308,-0.19274229880321467
1962,-0.2291618008257085,100,1,-0.8037005259929454,-0.17982943662532447
1967,-0.1448297548534028,100,1,-0.6217952829265994,-0.16460518719390507
1972,-0.12963537503453776,100,1,-0.3118052071519795,-0.14743232429314262
1977,-0.09478211789176995,100,1,-0.07956432849894793,-0.12825337890200464
1982,-0.07923490766648392,100,1,0.14957897257951794,-0.10813564091626261
1987,-0.08669930389685754,100,1,0.36083376316486976,-0.08862316978836995
1992,-0.280981158699979,100,1,0.540803020247112,-0.06756792069463817
1997,-0.13973015441755873,100,1,0.690106259341158,-0.04572919329941249
2002,-0.13255861109083694,100,1,0.8078142071746393,-0.026682966577112496
2007,0.019643540344220327,100,1,0.9251349578112991,-0.008729706596347832
1952,-0.6030147543559171,101,2,-0.9077791324983381,-0.06749025883673523
1957,-0.575102417091002,101,2,-0.6303910606960178,-0.033252865767594474
1962,-0.5647917292717953,101,2,-0.36531585975259484,0.006822518604062987
1967,-0.5480913135181757,101,2,-0.2386249369528749,0.05423126666204406
1972,-0.5303080121573955,101,2,-0.10914619433604668,0.10599523178287666
1977,-0.4913585154920975,101,2,0.04534548719539672,0.16253914197492944
1982,-0.4680120201687554,101,2,0.2019280335896712,0.2247836982570756
1987,-0.5099863650201745,101,2,0.3621502336340597,0.28660613661756007
1992,-0.5008850954781184,101,2,0.540803020247112,0.35414781204674056
1997,-0.4747844005361559,101,2,0.7038904795479732,0.42790134307545474
2002,-0.4631769697034374,101,2,0.8385576646021989,0.5031142423677324
2007,-0.40842466656375426,101,2,0.9458112881215219,0.5792703440761984
1952,-0.3233017853154597,102,3,0.14214478640056155,-0.03647206379228868
1957,-0.25176909381391804,102,3,0.48752468596458914,-0.012870142733569739
1962,-0.1904270327369144,102,3,0.632336437575516,0.0068635355984152605
1967,-0.06678879559408281,102,3,0.7848921331228557,0.020580728503368256
1972,0.08028565227794893,102,3,0.8809170379343788,0.03239836249275675
1977,0.2326652822308875,102,3,0.8669779388488357,0.047302325074870366
1982,0.1254448410669391,102,3,0.9173135744355206,0.06243637104041927
1987,0.1894578523977243,102,3,0.8909841650517167,0.07669600969103542
1992,0.05312810282067187,102,3,0.8917585594453573,0.08263218548267472
1997,0.29877093437974184,102,3,1.0280519727262298,0.085310680960409
2002,0.4857559532210109,102,3,1.176735696305363,0.08503760181652588
2007,0.8295242214193381,102,3,1.245889115657533,0.08402244769602457
1952,-0.420821072721648,103,3,0.026760021748004924,-0.19858484126775114
1957,-0.349153564873712,103,3,0.1576326742733876,-0.19583718320362917
1962,-0.25240820189495955,103,3,0.3806582596420875,-0.19393238526925927
1967,-0.08664100105000391,103,3,0.5517994206368184,-0.19314841698758933
1972,0.1833587729056467,103,3,0.75778832934541,-0.19439739530171612
1977,0.30008017982655244,103,3,0.8468436846141609,-0.18787547647770364
1982,0.46054974129036497,103,3,1.029600761513512,-0.1860187342913688
1987,0.5909934781833609,103,3,1.1294976382932427,-0.18549446492569774
1992,0.9124646887039478,103,3,1.1914491897845478,-0.18537770830336395
1997,1.0579572004617084,103,3,1.2774069674787343,-0.18322240800399173
2002,1.2943833741907607,103,3,1.379627027439389,-0.1806080622385364
2007,1.3490524622644415,103,3,1.4421980944456068,-0.17863901094223492
1952,-0.41943695047924534,104,1,0.37213992131203305,-0.2579388725736758
1957,-0.33569944581630756,104,1,0.7020319330032352,-0.2576279236158019
1962,-0.21380783044845336,104,1,0.7856665275164975,-0.25585602338148816
1967,-0.029027102038556324,104,1,0.9002768977754118,-0.25396286247629934
1972,0.19358696248423954,104,1,0.9823627035013917,-0.2520955574480925
1977,0.2592908669824544,104,1,1.0814851858874805,-0.24989351115538652
1982,0.31616444975838864,104,1,1.1054914120903616,-0.24802618728178827
1987,0.5140781495069803,104,1,1.1736381187307974,-0.24646704209353015
1992,0.753586032094259,104,1,1.117959161827987,-0.24514119342793866
1997,0.9928504731080072,104,1,1.1958632378283036,-0.24349925101262482
2002,1.181207189691831,104,1,1.4174174738490852,-0.242555323048868
2007,1.2292157004428959,104,1,1.492378851153564,-0.24177432291634143
1952,-0.4562802421513801,105,0,-0.522750239979875,-0.2764949872021924
1957,-0.45114895872339733,105,0,-0.3395285264443385,-0.2760144297218418
1962,-0.41012516594231196,105,0,-0.14004453064233535,-0.2755414103980458
1967,-0.3241292153190464,105,0,0.08267129696890822,-0.27502199372065667
1972,-0.2199660005443907,105,0,0.37167528467584826,-0.2745733886014016
1977,-0.29382565257062543,105,0,0.5877313205017755,-0.27428635444519694
1982,-0.19768588324467531,105,0,0.8061879789479924,-0.2740440498254476
1987,-0.19401670584219402,105,0,0.9632351619784512,-0.27362733110841814
1992,-0.11305132539014888,105,0,1.0950370877762035,-0.2730604994263011
1997,-0.11602603019938279,105,0,1.1846345191205048,-0.2724704596446919
2002,-0.09124321416788216,105,0,1.2599056541824405,-0.27191290931783263
2007,0.046150756563652785,105,0,1.3139583828586041,-0.2714030189857893
1952,-0.41307914349783437,106,3,0.12201053216588686,-0.12222378650526347
1957,-0.33202459581246074,106,3,0.3582008222264888,-0.11092289314768722
1962,-0.2516935382463802,106,3,0.567287308509645,-0.10290046657071507
1967,-0.07554476403466974,106,3,0.567287308509645,-0.09720828206135414
1972,0.0807836357665203,106,3,0.7539163573772025,-0.0842253715636811
1977,0.21726690947283211,106,3,0.7732762172182355,-0.07484084721078592
1982,0.24252595409328237,106,3,0.7887641050910621,-0.06826259008922413
1987,0.2517561202866779,106,3,0.7786969779737253,-0.06515644556745631
1992,-0.06260219365568911,106,3,0.7655322732818227,-0.06411376775283531
1997,0.013315709023809642,106,3,0.7934104714529101,-0.06632404005888137
2002,0.06799216667945797,106,3,0.9174684533142496,-0.06781396612457764
2007,0.3646177930799619,106,3,1.0068335663404575,-0.06902271895079037
1952,-0.6821209739635814,107,0,-1.5080896664490884,-0.25503737015697175
1957,-0.6773551076916005,107,0,-1.3919305074028907,-0.2523315959752058
1962,-0.6715523458539302,107,0,-1.2757713483566928,-0.250172291030164
1967,-0.6803309563467378,107,0,-1.1905879650561477,-0.24640474865230275
1972,-0.672251758890154,107,0,-1.1518682453740818,-0.2413066745290905
1977,-0.664184435355911,107,0,-1.1208924696284293,-0.23504104360523595
1982,-0.6427233036862254,107,0,-1.0265712324829164,-0.22702710687708333
1987,-0.6461308047822707,107,0,-1.196783120205278,-0.21909508164259126
1992,-0.6573867718954333,107,0,-2.7781739114602146,-0.21022985147204118
1997,-0.6723163136335453,107,0,-1.811110192680936,-0.21096124111174333
2002,-0.6524565505913534,107,0,-1.2437888598993068,-0.20493243079874468
2007,-0.644598798854278,107,0,-1.0247126859381777,-0.19543259149595676
1952,-0.642924942406043,108,0,-1.0069790543237915,-0.27835775049107514
1957,-0.644837425530751,108,0,-0.815393881336929,-0.2783453690689343
1962,-0.6234448742020753,108,0,-0.5871024140914682,-0.2783074898322479
1967,-0.5916535592341972,108,0,-0.39102575362148667,-0.27825621152228575
1972,-0.5766204541683675,108,0,-0.23188770572819573,-0.2782014845057
1977,-0.5558608902426144,108,0,-0.07158806624444278,-0.27810536358693416
1982,-0.5403699465483451,108,0,0.06788036405035884,-0.2779942040458421
1987,-0.5782907260228708,108,0,0.17451447205476858,-0.2778790681271675
1992,-0.5871949924850818,108,0,0.253038063569998,-0.27773679484489666
1997,-0.5962975564530518,108,0,0.2967139073713683,-0.27755119600782874
2002,-0.5948752350484224,108,0,0.3765539693557887,-0.2773178523716836
2007,-0.5699788766761067,108,0,0.46878434163847,-0.27704264369857384
1952,-0.07669263061422504,109,2,-1.517769596369605,-0.24117894046627417
1957,0.09561705513699356,109,2,-1.2859933543527582,-0.23727819886209459
1962,0.44761936810533315,109,2,-1.0501128220496125,-0.23234655781291041
1967,0.9830697803483054,109,2,-0.7413617773048187,-0.22598464578446328
1972,1.7882176959742737,109,2,-0.4327656114387533,-0.21793240579831802
1977,2.735021243417861,109,2,-0.06074654473346427,-0.20233078682708372
1982,2.686862089741282,109,2,0.2739467121983138,-0.17287386650012196
1987,1.4189301100875256,109,2,0.5281803916307588,-0.14116580763589293
1992,1.7886427904776345,109,2,0.7196881251782568,-0.11924756211171278
1997,1.3568704071472868,109,2,0.8563687356559495,-0.07888165718644417
2002,1.1973352535552844,109,2,0.9410100428809459,-0.04805275467577727
2007,1.4652609967544894,109,2,1.0301428375890613,-0.018847033993299137
1952,-0.5850052280168888,110,0,-1.7188798203982554,-0.2529581392799303
1957,-0.5731025146442957,110,0,-1.560051530262421,-0.2501411490208981
1962,-0.5642400487221484,110,0,-1.3954927216136406,-0.24660107993976518
1967,-0.5685613054573867,110,0,-1.2321729439946865,-0.24155430297190641
1972,-0.5700522470627388,110,0,-1.057779326546662,-0.23568532984595067
1977,-0.5736995873701618,110,0,-0.8205048843349618,-0.22935178013153992
1982,-0.5780923887385794,110,0,-0.5494668465605004,-0.22099452748580745
1987,-0.5858816001262768,110,0,-0.28694714711609337,-0.211349795391346
1992,-0.5933726843016592,110,0,-0.09900162777934539,-0.20064021387929754
1997,-0.5908896740153318,110,0,0.0551802959946411,-0.1890748537217017
2002,-0.5779751559241331,110,0,0.16460222381615972,-0.17649816505805596
2007,-0.5584068706559372,110,0,0.27781868416652017,-0.16333036242549198
1952,-0.3687497987213732,111,3,-0.11448951565217143,-0.21428213829105366
1957,-0.2267210114938821,111,3,0.171184576162111,-0.21040952343351813
1962,-0.09393598162745584,111,3,0.3915772205924305,-0.207159400121559
1967,0.07878381713886409,111,3,0.5761154045971564,-0.20381281667378912
1972,0.3355542862981228,111,3,0.714422243301496,-0.20058963284881673
1977,0.5850430156514969,111,3,0.8383253462841065,-0.19707422296231272
1982,0.8083328192098096,111,3,0.827638703651857,-0.1938096640805517
1987,0.8783294190511528,111,3,0.90941475162038,-0.1919443566638318
1992,0.21408777243546298,111,3,0.9435655443799624,-0.18633206719125306
1997,0.07093092985965019,111,3,0.9879383431356094,-0.18152463611669598
2002,0.002105438118653759,111,3,1.0639064331518224,-0.18364507244200357
2007,0.260915474299563,111,3,1.1250061508101226,-0.18328035758250458
1952,-0.6429042260812804,112,0,-2.2568516056608794,-0.25872803276067263
1957,-0.6302505226143564,112,0,-2.16090414028872,-0.2572917406788618
1962,-0.6188694542596598,112,0,-2.068209131369854,-0.2556689922946749
1967,-0.6097971493747328,112,0,-1.9639756459857327,-0.25383820963497467
1972,-0.5948075129089523,112,0,-1.8643110875240951,-0.2517951524866992
1977,-0.595363052889517,112,0,-1.7568251456866801,-0.24932749924779482
1982,-0.5835182211375335,112,0,-1.6285079946603134,-0.24627807935409976
1987,-0.600826245752816,112,0,-1.5076250298129037,-0.24246770140161744
1992,-0.6237345716127651,112,0,-1.6371812118690963,-0.23877420256651294
1997,-0.6738685234637123,112,0,-1.516065928703594,-0.2357841173875976
2002,-0.6612001207940419,112,0,-1.429720953812587,-0.22842612277473212
2007,-0.6446543779676067,112,0,-1.309225186161998,-0.22102487798863507
1952,-0.49725081815657735,113,2,0.07136513882174492,-0.2683038378361387
1957,-0.4436750022504546,113,2,0.28687909857212396,-0.2652986669214187
1962,-0.359284524962872,113,2,0.48969299026678526,-0.26243161388016883
1967,-0.2270936664248729,113,2,0.6560329060209402,-0.26028889287954693
1972,0.14028316699760324,113,2,0.778000023019448,-0.25864180567238465
1977,0.4053719010096731,113,2,0.8766578687693521,-0.25701262158703936
1982,0.8071220520142147,113,2,0.9513869277557396,-0.25393546127722366
1987,1.181808396543735,113,2,1.0907779186111768,-0.2525910027876382
1992,1.7813642759800947,113,2,1.2633129895144621,-0.24843264468320791
1997,2.6692358719780733,113,2,1.369405021443323,-0.24309521524399832
2002,2.9232937269299777,113,2,1.4942373976983032,-0.2393688500463161
2007,4.051712687568364,113,2,1.5873196038139896,-0.23602159758715202
1952,-0.217226097756485,114,3,0.3783350764611635,-0.24539597369678567
1957,-0.11386240590957226,114,3,0.6176229440963311,-0.24269976355114828
1962,0.02697030325866597,114,3,0.8406485294650305,-0.2389956359153019
1967,0.12152497042389478,114,3,0.8909841650517167,-0.23706535901177775
1972,0.24951292878464015,114,3,0.8421973182523129,-0.23564069453645223
1977,0.3762051608183925,114,3,0.8499412621887267,-0.2334322973468491
1982,0.4194218785329494,114,3,0.8770450659661724,-0.23135704284739014
1987,0.48931049995420983,114,3,0.8987281089881294,-0.22993162455640917
1992,0.2316836321766774,114,3,0.9219599407973688,-0.2289557159634698
1997,0.49833810290163405,114,3,1.024954395151664,-0.2282007507391434
2002,0.6518251650634027,114,3,1.109363384058568,-0.2279459422022093
2007,1.1632163509419742,114,3,1.1761936202298138,-0.2275930622485009
1952,-0.3044564984145989,115,3,0.4720367980917625,-0.26488794103885005
1957,-0.13730194169787596,115,3,0.6485987198419833,-0.26447756379602205
1962,0.018973579952329837,115,3,0.7492699910153555,-0.26400744666249953
1967,0.22224857772268686,115,3,0.7515931741962796,-0.2634048652729227
1972,0.5244433279283922,115,3,0.8011544153893229,-0.2629563638033202
1977,0.8180681553098389,115,3,0.8902097706580749,-0.26246252974473805
1982,1.0808593038226733,115,3,0.8974116385189395,-0.2613852046780533
1987,1.163238733469714,115,3,0.9893322530441638,-0.2605878750138905
1992,0.7102690065189516,115,3,1.0969730737603072,-0.260085268425618
1997,1.0092564843922625,115,3,1.2123578384128633,-0.2599684081536316
2002,1.3643115468384435,115,3,1.330840180639985,-0.25996949176363626
2007,1.8826743517786626,115,3,1.4288785108749764,-0.25999071167433724
1952,-0.6169302543606549,116,0,-2.051869409664022,-0.2551121204019055
1957,-0.6045098570798825,116,0,-1.897067970375123,-0.25272421143665225
1962,-0.5932114425282744,116,0,-1.7418793338894023,-0.24989987147497938
1967,-0.6018120438352548,116,0,-1.5873102129185956,-0.24661430940451834
1972,-0.6048722563543195,116,0,-1.4327410919477883,-0.2427385473666213
1977,-0.584940737071363,116,0,-1.3552242131442924,-0.23789994601471126
1982,-0.6127639413003102,116,0,-1.279256123128079,-0.22399934033809113
1987,-0.6212434729910405,116,0,-1.159534749871131,-0.2137006543171338
1992,-0.6381173505034692,116,0,-1.5345739547116215,-0.22144666611594746
1997,-0.6377483709262084,116,0,-1.214206994062208,-0.2164176320840789
2002,-0.6426714317596002,116,0,-1.0484091543836018,-0.20586613513767443
2007,-0.638200482369424,116,0,-0.8762612806771367,-0.1929997928084213
1952,-0.2526780625025022,117,0,-1.120195514674152,-0.14450907429477883
1957,-0.1753728800581219,117,0,-0.8897357431264956,-0.12673208468234587
1962,-0.1467946938982399,117,0,-0.7374898053366123,-0.10595402302781942
1967,-0.010233748954440354,117,0,-0.5844694731530878,-0.08107184972796813
1972,0.0558762097279171,117,0,-0.44747910491793874,-0.05338336208330502
1977,0.08253277870893516,117,0,-0.3056874914422131,-0.023286122470515373
1982,0.13729064688558526,117,0,-0.10171200815708974,0.014499801260490813
1987,0.061950631299320394,117,0,0.10528361326323485,0.059666079661242336
1992,0.0009885956485577057,117,0,0.18690478235302943,0.0976468930072699
1997,0.02677553518436787,117,0,0.05897482852348353,0.1246980012471614
2002,0.05029339500428789,117,0,-0.47311155934746607,0.13976128276805477
2007,0.2084649520765653,117,0,-0.7848827422274611,0.135654928521155
1952,-0.3431195066399406,118,3,0.4232499512923598,-0.009906478793378021
1957,-0.2689642380153403,118,3,0.5564457869986665,0.0022652318320719
1962,-0.15439379779437493,118,3,0.7910872882719862,0.01466971130922966
1967,0.07896700418056099,118,3,0.9266063071592169,0.030614928878914607
1972,0.3473948758522908,118,3,1.052058198929111,0.046283797629310904
1977,0.6110463650156566,118,3,1.155052653283406,0.06443039248030759
1982,0.6809884713119951,118,3,1.3029619824688976,0.07898195566619315
1987,0.8675835955919737,118,3,1.3494256460873775,0.08743780739965873
1992,1.1555803106490619,118,3,1.4013100704613448,0.09373910322671182
1997,1.3425226122174587,118,3,1.4942373976983032,0.09662248579959792
2002,1.788019108754969,118,3,1.5724512314560768,0.0994217331226399
2007,2.1924604398323977,118,3,1.662358420557834,0.10220777924901578
1952,-0.6222291011014344,119,2,-0.14569760971591647,-0.20370803629768133
1957,-0.6233438567207213,119,2,0.15345094454772484,-0.19290770480341218
1962,-0.6231484793854333,119,2,0.21044637191972568,-0.18072048442085134
1967,-0.6169541535464155,119,2,0.3710557691609355,-0.1683253051443427
1972,-0.6090510923460843,119,2,0.4311487741075016,-0.15627050190435768
1977,-0.5953132797979984,119,2,0.5013863456107689,-0.14590456610423835
1982,-0.5649411386569039,119,2,0.7188362913452516,-0.1337180524238545
1987,-0.5417349276045368,119,2,0.7385059089437405,-0.12349298592434774
1992,-0.5136289190162862,119,2,0.8444430619938735,-0.11320570136517913
1997,-0.46180134393229183,119,2,0.8504833382642749,-0.10273147994615414
2002,-0.42619330902799496,119,2,0.8782066575566344,-0.09445714702252138
2007,-0.3293126353125179,119,2,1.0006384111913271,-0.08690527102307366
1952,-0.5681973626338294,120,0,-1.6137945011811285,-0.19878632676975774
1957,-0.5525349770169101,120,0,-1.5372068956500018,-0.18701997109033136
1962,-0.5333299936508172,120,0,-1.440717354202294,-0.17354707099391892
1967,-0.5608904407845167,120,0,-1.2867677487463998,-0.15910300192050078
1972,-0.56376676009146,120,0,-1.1144649961612063,-0.14137994781821542
1977,-0.5086313145933961,120,0,-0.9040620394088602,-0.11774813796875781
1982,-0.5398294906481221,120,0,-0.7075207423026932,-0.08701067329709722
1987,-0.5791742049932566,120,0,-0.598640890556724,-0.04593801908136404
1992,-0.5807594724581339,120,0,-0.45832062642891724,-0.012943244006757183
1997,-0.5665514614218754,120,0,-0.31761316510428966,0.024117546754487094
2002,-0.5298996485859095,120,0,-0.24048348349761414,0.07056737533986357
2007,-0.46810119409948997,120,0,-0.07112342960825796,0.11959018405660245
1952,-0.6156489407497948,121,0,-1.3991323752637552,-0.27618834441625023
1957,-0.6058735959702217,121,0,-1.242937026066301,-0.27584443486884175
1962,-0.5438237776908372,121,0,-1.1215119851433424,-0.2754367619396777
1967,-0.46701472568457236,121,0,-0.9944338651468017,-0.27495918203116615
1972,-0.39073178332907793,121,0,-0.768388141642901,-0.2743993325665578
1977,-0.3484595842353745,121,0,-0.5372314151409675,-0.27372730590972244
1982,-0.33689403684848734,121,0,-0.3030545505038327,-0.272799396528644
1987,-0.3278164343154523,121,0,-0.13911525736996574,-0.27157965683925306
1992,-0.37163547227491456,121,0,-0.07747346363611683,-0.2698553412181897
1997,-0.33878306637802974,121,0,-0.4015575173750083,-0.26898711519163165
2002,-0.3132772659828612,121,0,-1.2084764755492623,-0.2682730350439178
2007,-0.2741721578301154,121,0,-1.5380587294830075,-0.2682466797640641
1952,0.13318883420802016,122,3,0.9591308716921524,-0.21178959029012798
1957,0.27363481344075624,122,3,1.007917718491555,-0.20953635049172115
1962,0.5189591387989093,122,3,1.076064425131992,-0.20767267320135616
1967,0.8161671879586144,122,3,1.1372415822296553,-0.2047860963346301
1972,1.0773383851706626,122,3,1.1806076682735693,-0.20238932061272955
1977,1.1812192683619898,122,3,1.2363640646157443,-0.20117044781134238
1982,1.3650586008672962,122,3,1.3122547151925938,-0.20047682433597835
1987,1.6613222112676402,122,3,1.371883083502975,-0.199570898103952
1992,1.6910635198860295,122,3,1.4469993396861829,-0.1967679853522854
1997,1.831767714155068,122,3,1.5422498501040653,-0.1950836596517438
2002,2.245285440811798,122,3,1.5925854856907515,-0.19455074967412211
2007,2.7037652362774973,122,3,1.6579443725140783,-0.193826021880275
1952,0.7629873269543621,123,3,0.7856665275164975,-0.23355293611980846
1957,1.08519922085008,123,3,0.8584596005187812,-0.2306224777592394
1962,1.341081019940485,123,3,0.9173135744355206,-0.22553422208493942
1967,1.5983275321908437,123,3,1.029600761513512,-0.22179341189475962
1972,2.027465718195854,123,3,1.1078145952712857,-0.2186047716721983
1977,2.0058693725568126,123,3,1.232492092647538,-0.21940547466141924
1982,2.149500783779658,123,3,1.2959924329261254,-0.21797603287937728
1987,2.340680212415475,123,3,1.3889197601630838,-0.21626283603923188
1992,2.5020091241255447,123,3,1.436932212568846,-0.21300724756377074
1997,2.528777713005234,123,3,1.540701061316783,-0.21113859509007976
2002,2.766802982718841,123,3,1.6375003605219478,-0.20955561990441365
2007,3.0738142390845904,123,3,1.7212123944745734,-0.2077379442144226
1952,-0.565407362843499,124,2,-1.0525134446699005,-0.24442155388976586
1957,-0.5173332267484063,124,2,-0.8665813507566202,-0.23981989564375572
1962,-0.509641130182434,124,2,-0.7100762438017097,-0.2333680534076132
1967,-0.5412116364454379,124,2,-0.4506541219318679,-0.2253946531163325
1972,-0.47124410212821655,124,2,-0.16869712320706395,-0.2157801113388719
1977,-0.4079169254620901,124,2,0.1332392508736862,-0.20417765402833213
1982,-0.35044576116038895,124,2,0.3961461475149141,-0.19025099459812045
1987,-0.4159041195774666,124,2,0.5807617709590045,-0.17298528987669343
1992,-0.39319702306347,124,2,0.7569364955124038,-0.15436401730745872
1997,-0.32483312963107264,124,2,0.9333435383838966,-0.1368193913708188
2002,-0.3170513163400562,124,2,1.0515161228535614,-0.11726920119206648
2007,-0.30755086760254313,124,2,1.1359251117604654,-0.09692623251117113
1952,-0.6097053697471796,125,2,-0.07546003821264914,-0.19835575669005934
1957,-0.5791699297143146,125,2,0.22655377530746498,-0.18314891097758515
1962,-0.5472032376918865,125,2,0.4433842055270345,-0.1666146901228172
1967,-0.46389363141145906,125,2,0.6214949160645376,-0.1503157445568115
1972,-0.3199333759327554,125,2,0.7678554564627468,-0.13545288377331138
1977,-0.16426983857981628,125,2,0.8607827836997052,-0.12076142182446965
1982,0.021414214026109227,125,2,0.9823627035013917,-0.10459024801206301
1987,0.38958959275801097,125,2,1.0783876083129158,-0.09275148833893047
1992,0.8118403521827423,125,2,1.1449855261660693,-0.08399668273920839
1997,1.31832285702529,125,2,1.2216505711365593,-0.07512345270001482
2002,1.6256528439550548,125,2,1.3563951956301483,-0.06734375476409817
2007,2.182030056075492,125,2,1.4655848051335751,-0.0605588956167684
1952,-0.6594587588065338,126,0,-1.414000747621668,-0.20049882633042185
1957,-0.6612969394788004,126,0,-1.2777847737801606,-0.1898521130440381
1962,-0.6589154839884409,126,0,-1.1792818069089843,-0.1765554456251746
1967,-0.6461077250647187,126,0,-1.0622708140297814,-0.16012835139774206
1972,-0.6392310720026867,126,0,-0.9180011384944039,-0.1403474653603344
1977,-0.6345117110056467,126,0,-0.7399678673962649,-0.11751653753131593
1982,-0.6434669227373364,126,0,-0.6866120936743779,-0.09193564307773064
1987,-0.6477715817277501,126,0,-0.6148257333838277,-0.06181837081389735
1992,-0.6483946054201329,126,0,-0.699621919487552,-0.02822794003104814
1997,-0.6520980913906903,126,0,-0.8524873727923481,0.010230000934097674
2002,-0.6409471146499448,126,0,-0.7607216371458516,0.04704343651070112
2007,-0.6197987391232961,126,0,-0.5387802039282498,0.080455005683903
1952,-0.6552832970287733,127,2,-0.6680266282269862,-0.07831965934721774
1957,-0.6516524914902639,127,2,-0.4525901079159711,-0.04296085241824404
1962,-0.6304824218175836,127,2,-0.26433483082176673,-0.003183131003533125
1967,-0.6007234637079455,127,2,-0.09210951767593775,0.041676928632582474
1972,-0.5774958171004496,127,2,0.07206209377602213,0.09116402183420984
1977,-0.5331644999379356,127,2,0.23383308260769345,0.13707263904705896
1982,-0.48932742627014786,127,2,0.3966882235904623,0.18116025435833735
1987,-0.4295141122344337,127,2,0.511840669924927,0.21963483580407728
1992,-0.263677941502984,127,2,0.605852149312983,0.2550335761173985
1997,-0.1382812984994025,127,2,0.6231211442911844,0.2884802071412746
2002,-0.13213571496024182,127,2,0.7038904795479732,0.31288565799792245
2007,0.02466565778027429,127,2,0.8627962091231723,0.3341941514611033
1952,-0.6449316200703815,128,0,-1.6168146393163298,-0.2674358850677558
1957,-0.6382241006801856,128,0,-1.4145428236972173,-0.2661324247271312
1962,-0.6238524325627092,128,0,-1.2043721852629636,-0.2645244134390084
1967,-0.5822410485530689,128,0,-0.98390210139328,-0.2625696563720734
1972,-0.5647807663285828,128,0,-0.7523581776945256,-0.2595468461710158
1977,-0.5766415871225182,128,0,-0.5101276113635212,-0.25717015021363737
1982,-0.5957392447611813,128,0,-0.3100241000466048,-0.25400240010742775
1987,-0.6101870301353081,128,0,-0.1961881241813305,-0.2492015460744645
1992,-0.6272250743000718,128,0,-0.10945595209350303,-0.24361116436937233
1997,-0.6325030340337129,128,0,-0.08397837654270361,-0.2382087842887499
2002,-0.6422514481177543,128,0,-0.14817567177556895,-0.23202289763854647
2007,-0.6425813088267374,128,0,-0.08165519336177957,-0.2251989719948729
1952,-0.42539235052143376,129,1,-0.028996374594169923,-0.2726773820421134
1957,-0.3160905360116478,129,1,0.18009011168898575,-0.27171579594662765
1962,-0.2250534507696034,129,1,0.4201523737177952,-0.2705605923000391
1967,-0.16174830116132224,129,1,0.45887209339986107,-0.269875967499062
1972,-0.060456840396695,129,1,0.497591813081927,-0.2697342124650543
1977,0.06943252785144671,129,1,0.6834464675558428,-0.26913295025287454
1982,0.1932304641318255,129,1,0.7246442492975607,-0.26840297401752633
1987,0.017582795414618477,129,1,0.7827238288206596,-0.26769761928602437
1992,0.0157961212240068,129,1,0.8044068718426166,-0.2677698630939037
1997,0.1600523795181526,129,1,0.7736634144150569,-0.2681992364912491
2002,0.4307926917384715,129,1,0.7357955285659961,-0.26854098824134387
2007,1.0952473095719337,129,1,0.8010769759499595,-0.2689671202313708
1952,-0.5831666228508559,130,0,-1.1518682453740818,-0.244551719008071
1957,-0.5905990349087747,130,0,-0.9582696469637522,-0.2416955680257381
1962,-0.5637007566484232,130,0,-0.7662972767800693,-0.2385323408134612
1967,-0.5360935462983256,130,0,-0.5747121037932074,-0.2338169035169563
